# doc 55 section 11: the d55ton MUONS + the doc-62 OWNER-identified PROTONS (d59k)
# muon rows are copied verbatim from sample_points.tsv; its single proton
# (289343 blk 90) is dropped there and re-read from d59k, so it is counted once.
# per-point sample; dqdx in e/cm, rr/x/y/z/dx in cm
# drift_cm = 202.05 - |x|; drift_us = drift_cm / 0.1563
particle	event	block	rr	dqdx	dx	x	y	z	drift_cm	drift_us
muon	285999	90	392.307	24993.3	0.5735	-103.64	199.24	286.19	98.41	629.6
muon	285999	90	391.760	41375.6	0.6572	-103.80	198.72	286.21	98.25	628.6
muon	285999	90	390.993	69395.9	0.6834	-103.82	197.95	286.22	98.23	628.5
muon	285999	90	390.393	88309.1	0.5994	-103.74	197.37	286.33	98.31	629.0
muon	285999	90	389.794	91769.7	0.5616	-103.65	196.79	286.44	98.40	629.6
muon	285999	90	389.270	84818.9	0.6293	-103.79	196.35	286.18	98.26	628.7
muon	285999	90	388.535	64505.0	0.6960	-103.81	195.62	286.20	98.24	628.6
muon	285999	90	387.878	45663.9	0.6413	-103.80	194.96	286.21	98.25	628.6
muon	285999	90	387.253	24052.0	0.6007	-103.80	194.34	286.21	98.25	628.6
muon	285999	90	386.677	23872.6	0.5542	-103.76	193.76	286.18	98.29	628.9
muon	285999	90	386.144	30928.5	0.5524	-103.65	193.24	286.17	98.40	629.5
muon	285999	90	385.572	36458.4	0.5415	-103.51	192.71	286.03	98.54	630.5
muon	285999	90	385.061	29829.6	0.5236	-103.50	192.20	285.96	98.55	630.5
muon	285999	90	384.525	21569.3	0.5365	-103.46	191.67	285.87	98.59	630.8
muon	285999	90	383.988	24632.2	0.5168	-103.41	191.15	285.79	98.64	631.1
muon	285999	90	383.491	33827.9	0.5536	-103.28	190.69	285.63	98.77	631.9
muon	285999	90	382.881	41446.0	0.6937	-103.10	190.18	285.36	98.95	633.1
muon	285999	90	382.104	37886.2	0.6835	-102.95	189.44	285.15	99.10	634.0
muon	285999	90	381.514	42255.5	0.5644	-102.84	188.88	285.04	99.21	634.7
muon	285999	90	380.975	42541.9	0.5146	-102.84	188.34	285.00	99.21	634.7
muon	285999	90	380.485	37615.6	0.5726	-102.79	187.85	284.94	99.26	635.0
muon	285999	90	379.830	35123.0	0.5942	-102.63	187.24	284.76	99.42	636.1
muon	285999	90	379.296	44272.7	0.6092	-102.55	186.73	284.66	99.50	636.6
muon	285999	90	378.611	62359.7	0.7952	-102.46	186.05	284.56	99.59	637.2
muon	285999	90	377.706	49169.8	0.9084	-102.36	185.16	284.45	99.69	637.8
muon	285999	90	376.794	44975.6	0.7755	-102.26	184.27	284.32	99.79	638.5
muon	285999	90	376.155	54876.8	0.6512	-102.14	183.65	284.19	99.91	639.2
muon	285999	90	375.492	43955.5	0.6952	-102.13	182.99	284.19	99.92	639.3
muon	285999	90	374.764	37670.3	0.6745	-102.04	182.28	284.05	100.01	639.9
muon	285999	90	374.143	50939.9	0.6002	-101.93	181.69	283.90	100.12	640.6
muon	285999	90	373.564	46954.6	0.5790	-101.80	181.14	283.76	100.25	641.4
muon	285999	90	372.985	45133.7	0.5369	-101.67	180.59	283.63	100.38	642.3
muon	285999	90	372.490	41105.4	0.5512	-101.53	180.14	283.47	100.52	643.1
muon	285999	90	371.883	40107.6	0.5767	-101.45	179.55	283.36	100.60	643.6
muon	285999	90	371.337	39904.0	0.5141	-101.46	179.01	283.38	100.59	643.6
muon	285999	90	370.854	41820.3	0.5127	-101.47	178.53	283.39	100.58	643.5
muon	285999	90	370.312	44181.9	0.5962	-101.32	178.04	283.21	100.73	644.4
muon	285999	90	369.662	41660.1	0.6662	-101.11	177.47	282.98	100.94	645.8
muon	285999	90	368.979	46705.7	0.6993	-101.01	176.79	282.92	101.04	646.4
muon	285999	90	368.263	47098.8	0.6498	-100.98	176.08	282.88	101.07	646.7
muon	285999	90	367.680	48497.5	0.6330	-100.83	175.55	282.68	101.22	647.6
muon	285999	90	366.997	49885.9	0.5994	-100.72	174.91	282.48	101.33	648.3
muon	285999	90	366.481	50062.0	0.5252	-100.62	174.41	282.39	101.43	649.0
muon	285999	90	365.947	49045.4	0.6552	-100.50	173.91	282.26	101.55	649.7
muon	285999	90	365.171	47177.9	0.7099	-100.52	173.13	282.31	101.53	649.6
muon	285999	90	364.527	56405.5	0.6389	-100.26	172.65	281.97	101.79	651.2
muon	285999	90	363.893	45463.5	0.6350	-100.27	172.02	281.97	101.78	651.2
muon	285999	90	363.257	36165.9	0.6368	-100.24	171.38	281.92	101.81	651.4
muon	285999	90	362.619	25106.6	0.6096	-100.11	170.77	281.80	101.94	652.2
muon	285999	90	362.038	35828.1	0.5571	-99.91	170.29	281.54	102.14	653.5
muon	285999	90	361.505	50967.2	0.5331	-99.81	169.78	281.42	102.24	654.1
muon	285999	90	360.972	58147.2	0.6629	-99.72	169.27	281.31	102.33	654.7
muon	285999	90	360.179	57089.3	0.6734	-99.54	168.52	281.13	102.51	655.9
muon	285999	90	359.625	44229.9	0.5207	-99.50	167.97	281.07	102.55	656.1
muon	285999	90	359.138	36370.3	0.5420	-99.44	167.49	281.02	102.61	656.5
muon	285999	90	358.541	40198.5	0.6813	-99.30	166.94	280.84	102.75	657.4
muon	285999	90	357.775	47997.4	0.6426	-99.14	166.24	280.57	102.91	658.4
muon	285999	90	357.256	46095.2	0.5192	-99.03	165.74	280.46	103.02	659.1
muon	285999	90	356.737	42472.1	0.6110	-98.91	165.25	280.35	103.14	659.9
muon	285999	90	356.034	44288.5	0.6905	-98.77	164.58	280.20	103.28	660.8
muon	285999	90	355.356	50188.0	0.6342	-98.68	163.92	280.09	103.37	661.4
muon	285999	90	354.766	52920.2	0.6079	-98.56	163.36	279.92	103.49	662.1
muon	285999	90	354.140	46339.5	0.6627	-98.40	162.81	279.69	103.65	663.2
muon	285999	90	353.440	39037.9	0.6400	-98.34	162.11	279.59	103.71	663.5
muon	285999	90	352.860	41909.3	0.6230	-98.22	161.57	279.45	103.83	664.3
muon	285999	90	352.194	40793.3	0.6620	-98.05	160.95	279.26	104.00	665.4
muon	285999	90	351.536	39460.3	0.7137	-98.00	160.30	279.18	104.05	665.7
muon	285999	90	350.767	42299.3	0.7984	-97.72	159.68	278.81	104.33	667.5
muon	285999	90	349.939	55713.0	0.6989	-97.55	158.91	278.58	104.50	668.6
muon	285999	90	349.369	66999.9	0.5804	-97.55	158.34	278.60	104.50	668.6
muon	285999	90	348.779	55760.0	0.6700	-97.47	157.76	278.50	104.58	669.1
muon	285999	90	348.029	56245.1	0.6795	-97.32	157.05	278.32	104.73	670.1
muon	285999	90	347.420	54100.9	0.6195	-97.15	156.51	278.11	104.90	671.2
muon	285999	90	346.790	48605.7	0.5798	-97.12	155.88	278.08	104.93	671.3
muon	285999	90	346.260	45421.9	0.5087	-96.98	155.40	277.89	105.07	672.2
muon	285999	90	345.773	47604.0	0.5138	-96.83	154.98	277.69	105.22	673.2
muon	285999	90	345.233	46722.2	0.6318	-96.73	154.48	277.52	105.32	673.8
muon	285999	90	344.509	46798.5	0.6320	-96.68	153.77	277.42	105.37	674.2
muon	285999	90	343.969	45768.2	0.6696	-96.43	153.33	277.22	105.62	675.8
muon	285999	90	343.170	41732.6	0.7727	-96.30	152.56	277.08	105.75	676.6
muon	285999	90	342.423	43206.2	0.7916	-96.10	151.87	276.85	105.95	677.8
muon	285999	90	341.587	48115.3	0.7036	-95.98	151.06	276.69	106.07	678.7
muon	285999	90	341.016	43849.9	0.5706	-95.89	150.51	276.57	106.16	679.2
muon	285999	90	340.446	42955.8	0.6584	-95.80	149.96	276.45	106.25	679.8
muon	285999	90	339.699	64356.6	0.8082	-95.65	149.24	276.33	106.40	680.7
muon	285999	90	338.829	49639.0	0.7564	-95.38	148.47	276.03	106.67	682.5
muon	285999	90	338.187	44672.3	0.6386	-95.34	147.83	275.99	106.71	682.8
muon	285999	90	337.552	43978.2	0.6746	-95.25	147.22	275.83	106.80	683.3
muon	285999	90	336.837	43381.2	0.8247	-94.99	146.61	275.57	107.06	685.0
muon	285999	90	335.903	43205.9	0.7613	-94.93	145.68	275.49	107.12	685.4
muon	285999	90	335.315	40790.7	0.5660	-94.88	145.09	275.45	107.17	685.7
muon	285999	90	334.771	43934.6	0.5441	-94.73	144.60	275.28	107.32	686.6
muon	285999	90	334.227	48399.1	0.6325	-94.59	144.10	275.11	107.46	687.5
muon	285999	90	333.506	54724.2	0.6200	-94.40	143.44	274.88	107.65	688.7
muon	285999	90	332.986	54648.0	0.5053	-94.35	142.93	274.87	107.70	689.0
muon	285999	90	332.495	50348.0	0.5540	-94.28	142.46	274.75	107.77	689.5
muon	285999	90	331.878	51550.6	0.6571	-94.10	141.91	274.54	107.95	690.6
muon	285999	90	331.181	55716.8	0.6330	-93.98	141.23	274.39	108.07	691.4
muon	285999	90	330.613	57877.6	0.6000	-93.83	140.71	274.22	108.22	692.4
muon	285999	90	329.981	51417.0	0.6305	-93.76	140.09	274.14	108.29	692.8
muon	285999	90	329.352	46980.9	0.5830	-93.67	139.48	274.02	108.38	693.4
muon	285999	90	328.815	46902.2	0.5383	-93.61	138.96	273.92	108.44	693.8
muon	285999	90	328.275	51983.7	0.6505	-93.35	138.56	273.66	108.70	695.5
muon	285999	90	327.514	54522.5	0.6934	-93.13	137.88	273.41	108.92	696.9
muon	285999	90	326.888	49189.7	0.6988	-93.04	137.27	273.30	109.01	697.5
muon	285999	90	326.116	46126.7	0.6775	-92.96	136.50	273.22	109.09	697.9
muon	285999	90	325.533	50244.8	0.5435	-92.83	135.97	273.03	109.22	698.8
muon	285999	90	325.029	52290.1	0.6122	-92.71	135.50	272.91	109.34	699.6
muon	285999	90	324.309	47078.0	0.6987	-92.64	134.78	272.83	109.41	700.0
muon	285999	90	323.631	46761.4	0.7754	-92.52	134.14	272.68	109.53	700.8
muon	285999	90	322.758	47431.4	0.7223	-92.40	133.29	272.50	109.65	701.5
muon	285999	90	322.187	47378.0	0.7449	-92.28	132.75	272.36	109.77	702.3
muon	285999	90	321.268	51138.3	0.7006	-91.98	131.92	272.10	110.07	704.3
muon	285999	90	320.786	47712.6	0.4824	-91.87	131.47	271.97	110.18	704.9
muon	285999	90	320.303	44494.6	0.6567	-91.76	131.02	271.84	110.29	705.6
muon	285999	90	319.472	50815.7	0.8277	-91.55	130.24	271.65	110.50	707.0
muon	285999	90	318.648	53038.8	0.6898	-91.48	129.42	271.57	110.57	707.4
muon	285999	90	318.093	58619.9	0.5551	-91.30	128.92	271.40	110.75	708.6
muon	285999	90	317.538	57205.5	0.5875	-91.12	128.42	271.23	110.93	709.7
muon	285999	90	316.918	56881.8	0.5974	-91.17	127.81	271.31	110.88	709.4
muon	285999	90	316.343	56976.6	0.5685	-91.01	127.26	271.24	111.04	710.4
muon	285999	90	315.781	46502.1	0.5817	-90.95	126.71	271.11	111.10	710.8
muon	285999	90	315.179	42581.0	0.6012	-90.77	126.18	270.90	111.28	712.0
muon	285999	90	314.578	43968.1	0.5833	-90.59	125.65	270.70	111.46	713.1
muon	285999	90	314.013	44020.6	0.6121	-90.46	125.11	270.56	111.59	713.9
muon	285999	90	313.354	44526.9	0.5983	-90.44	124.45	270.54	111.61	714.1
muon	285999	90	312.816	47487.9	0.5379	-90.21	124.03	270.30	111.84	715.6
muon	285999	90	312.278	42987.5	0.5578	-89.97	123.61	270.07	112.08	717.1
muon	285999	90	311.701	46022.3	0.5925	-89.94	123.03	270.04	112.11	717.3
muon	285999	90	311.094	48288.8	0.6071	-89.88	122.43	269.99	112.17	717.7
muon	285999	90	310.486	49106.9	0.5822	-89.82	121.83	269.93	112.23	718.1
muon	285999	90	309.929	49943.0	0.5685	-89.66	121.32	269.77	112.39	719.1
muon	285999	90	309.349	50092.5	0.5797	-89.49	120.79	269.61	112.56	720.1
muon	285999	90	308.770	43292.6	0.6114	-89.33	120.25	269.45	112.72	721.2
muon	285999	90	308.127	41613.9	0.6992	-89.24	119.64	269.30	112.81	721.7
muon	285999	90	307.371	36627.6	0.8054	-89.02	118.95	269.06	113.03	723.1
muon	285999	90	306.516	53399.7	0.7489	-88.97	118.10	269.01	113.08	723.5
muon	285999	90	305.874	88732.7	0.7077	-88.90	117.47	268.96	113.15	723.9
muon	285999	90	305.101	55540.9	0.7650	-88.67	116.76	268.74	113.38	725.4
muon	285999	90	304.344	39368.3	0.7287	-88.45	116.05	268.61	113.60	726.8
muon	285999	90	303.643	44742.1	0.6203	-88.41	115.35	268.57	113.64	727.1
muon	285999	90	303.103	49035.0	0.5981	-88.30	114.83	268.48	113.75	727.8
muon	285999	90	302.447	52944.1	0.6138	-88.09	114.25	268.26	113.96	729.1
muon	285999	90	301.875	49900.4	0.5715	-87.98	113.70	268.16	114.07	729.8
muon	285999	90	301.304	44631.0	0.5757	-87.87	113.14	268.06	114.18	730.5
muon	285999	90	300.724	46036.2	0.6205	-87.68	112.62	267.90	114.37	731.7
muon	285999	90	300.063	51977.4	0.6218	-87.63	111.96	267.85	114.42	732.0
muon	285999	90	299.481	68704.6	0.6429	-87.49	111.41	267.73	114.56	732.9
muon	285999	90	298.777	60760.6	0.7594	-87.39	110.72	267.63	114.66	733.6
muon	285999	90	297.962	61028.7	0.6899	-87.25	109.93	267.48	114.80	734.5
muon	285999	90	297.397	52892.0	0.6231	-87.17	109.38	267.40	114.88	735.0
muon	285999	90	296.716	52109.0	0.8040	-86.96	108.76	267.21	115.09	736.4
muon	285999	90	295.789	58195.3	0.7907	-86.84	107.84	267.10	115.21	737.1
muon	285999	90	295.134	52404.7	0.5881	-86.71	107.21	266.98	115.34	738.0
muon	285999	90	294.613	44180.5	0.5214	-86.58	106.73	266.85	115.47	738.8
muon	285999	90	294.092	42629.8	0.5923	-86.44	106.24	266.72	115.61	739.6
muon	285999	90	293.428	44479.0	0.5772	-86.35	105.59	266.64	115.70	740.2
muon	285999	90	292.937	36554.5	0.6266	-86.27	105.11	266.58	115.78	740.8
muon	285999	90	292.175	43064.5	0.7452	-86.07	104.39	266.39	115.98	742.0
muon	285999	90	291.447	50235.9	0.6510	-85.93	103.70	266.25	116.12	743.0
muon	285999	90	290.873	51477.5	0.6456	-85.86	103.13	266.18	116.19	743.4
muon	285999	90	290.156	54052.0	0.6425	-85.66	102.47	265.98	116.39	744.7
muon	285999	90	289.588	48211.0	0.5674	-85.57	101.91	265.91	116.48	745.2
muon	285999	90	289.021	46686.2	0.7085	-85.49	101.36	265.85	116.56	745.8
muon	285999	90	288.171	57331.7	0.7046	-85.28	100.55	265.67	116.77	747.1
muon	285999	90	287.612	56430.7	0.5444	-85.11	100.04	265.53	116.94	748.1
muon	285999	90	287.083	53583.0	0.5093	-85.01	99.54	265.39	117.04	748.8
muon	285999	90	286.593	51124.0	0.5434	-84.98	99.05	265.36	117.07	749.0
muon	285999	90	285.996	47982.8	0.5973	-84.90	98.46	265.28	117.15	749.5
muon	285999	90	285.398	46097.3	0.6775	-84.81	97.88	265.19	117.24	750.1
muon	285999	90	284.641	55018.6	0.6214	-84.59	97.18	264.98	117.46	751.5
muon	285999	90	284.156	62568.1	0.4850	-84.44	96.75	264.83	117.61	752.5
muon	285999	90	283.671	61424.6	0.5546	-84.28	96.32	264.68	117.77	753.5
muon	285999	90	283.046	58280.2	0.6523	-84.26	95.69	264.66	117.79	753.6
muon	285999	90	282.366	52276.5	0.6912	-84.14	95.03	264.57	117.91	754.4
muon	285999	90	281.664	51848.2	0.7725	-83.92	94.41	264.33	118.13	755.8
muon	285999	90	280.821	56414.5	0.7709	-83.81	93.58	264.21	118.24	756.5
muon	285999	90	280.122	59914.1	0.7995	-83.67	92.92	264.05	118.38	757.4
muon	285999	90	279.222	56980.6	0.7153	-83.53	92.04	263.92	118.52	758.3
muon	285999	90	278.692	52212.6	0.5256	-83.31	91.60	263.70	118.74	759.7
muon	285999	90	278.171	49662.2	0.6544	-83.23	91.10	263.60	118.82	760.2
muon	285999	90	277.383	51133.4	0.6667	-83.08	90.35	263.40	118.97	761.2
muon	285999	90	276.837	51835.7	0.5454	-82.86	89.86	263.34	119.19	762.6
muon	285999	90	276.292	49891.8	0.5357	-82.64	89.36	263.27	119.41	764.0
muon	285999	90	275.766	50893.6	0.5180	-82.75	88.86	263.14	119.30	763.3
muon	285999	90	275.256	54016.2	0.5589	-82.71	88.36	263.08	119.34	763.5
muon	285999	90	274.648	62494.2	0.6706	-82.54	87.78	263.03	119.51	764.6
muon	285999	90	273.915	73293.6	0.7503	-82.35	87.07	263.07	119.70	765.8
muon	285999	90	273.147	81356.8	0.7795	-82.30	86.37	262.77	119.75	766.1
muon	285999	90	272.356	71614.8	0.7451	-82.14	85.65	262.46	119.91	767.2
muon	285999	90	271.657	53441.9	0.7028	-82.07	84.96	262.38	119.98	767.6
muon	285999	90	270.950	46585.9	0.7490	-81.93	84.31	262.17	120.12	768.5
muon	285999	90	270.159	47920.3	0.6388	-81.76	83.55	262.00	120.29	769.6
muon	285999	90	269.672	47996.7	0.4868	-81.63	83.10	261.86	120.42	770.4
muon	285999	90	269.186	43906.8	0.5056	-81.51	82.65	261.73	120.54	771.2
muon	285999	90	268.661	40466.5	0.5266	-81.44	82.15	261.58	120.61	771.6
muon	285999	90	268.132	48439.7	0.6122	-81.35	81.64	261.47	120.70	772.2
muon	285999	90	267.437	73300.1	0.5993	-81.13	81.02	261.25	120.92	773.6
muon	285999	90	266.934	82946.4	0.5031	-81.05	80.53	261.17	121.00	774.2
muon	285999	90	266.431	74246.7	0.5099	-80.97	80.04	261.10	121.08	774.7
muon	285999	90	265.914	62375.9	0.5408	-80.90	79.53	261.02	121.15	775.1
muon	285999	90	265.349	45606.7	0.6787	-80.87	78.97	260.98	121.18	775.3
muon	285999	90	264.557	43288.0	0.7179	-80.71	78.21	260.81	121.34	776.3
muon	285999	90	263.913	44708.5	0.7236	-80.57	77.61	260.63	121.48	777.2
muon	285999	90	263.110	45081.2	0.6771	-80.34	76.92	260.28	121.71	778.7
muon	285999	90	262.559	46642.4	0.6289	-80.24	76.42	260.08	121.81	779.3
muon	285999	90	261.852	43673.1	0.6431	-80.17	75.72	260.00	121.88	779.8
muon	285999	90	261.273	47298.2	0.5713	-80.11	75.15	259.94	121.94	780.2
muon	285999	90	260.709	46329.1	0.5464	-79.97	74.64	259.74	122.08	781.1
muon	285999	90	260.180	49361.8	0.5290	-79.89	74.14	259.59	122.16	781.6
muon	285999	90	259.651	63250.3	0.6970	-79.80	73.64	259.45	122.25	782.1
muon	285999	90	258.786	57110.5	0.8677	-79.59	72.82	259.26	122.46	783.5
muon	285999	90	257.916	44125.3	0.6920	-79.56	71.95	259.20	122.49	783.7
muon	285999	90	257.402	41720.1	0.5136	-79.43	71.50	259.01	122.62	784.5
muon	285999	90	256.888	45121.9	0.5064	-79.29	71.04	258.82	122.76	785.4
muon	285999	90	256.389	44772.7	0.5099	-79.13	70.62	258.60	122.92	786.4
muon	285999	90	255.869	39093.9	0.5615	-79.02	70.14	258.43	123.03	787.2
muon	285999	90	255.266	42334.1	0.6026	-78.88	69.57	258.28	123.17	788.0
muon	285999	90	254.664	45859.6	0.5803	-78.74	69.01	258.14	123.31	788.9
muon	285999	90	254.105	46801.4	0.5401	-78.65	68.48	257.99	123.40	789.5
muon	285999	90	253.583	48457.4	0.6378	-78.55	67.98	257.85	123.50	790.1
muon	285999	90	252.830	48253.5	0.6905	-78.35	67.31	257.59	123.70	791.4
muon	285999	90	252.202	41733.3	0.6424	-78.30	66.69	257.46	123.75	791.7
muon	285999	90	251.545	45105.2	0.7385	-78.15	66.08	257.29	123.90	792.7
muon	285999	90	250.725	41674.6	0.7363	-77.84	65.46	256.85	124.21	794.7
muon	285999	90	250.072	43638.2	0.6446	-77.77	64.81	256.75	124.28	795.1
muon	285999	90	249.436	49314.8	0.6980	-77.74	64.18	256.71	124.31	795.3
muon	285999	90	248.676	54274.4	0.6512	-77.60	63.46	256.52	124.45	796.2
muon	285999	90	248.134	57905.8	0.5275	-77.49	62.95	256.36	124.56	796.9
muon	285999	90	247.622	54311.8	0.4972	-77.39	62.48	256.18	124.66	797.6
muon	285999	90	247.139	46531.0	0.4823	-77.25	62.06	256.00	124.80	798.4
muon	285999	90	246.657	44248.2	0.4837	-77.12	61.63	255.82	124.93	799.3
muon	285999	90	246.172	43357.1	0.4851	-77.11	61.14	255.82	124.94	799.4
muon	285999	90	245.687	40697.9	0.6222	-77.10	60.66	255.82	124.95	799.4
muon	285999	90	244.927	46932.3	0.7305	-76.89	59.99	255.52	125.16	800.8
muon	285999	90	244.226	50053.2	0.7509	-76.73	59.35	255.29	125.32	801.8
muon	285999	90	243.426	60343.9	0.7783	-76.70	58.56	255.21	125.35	802.0
muon	285999	90	242.669	70976.2	0.7663	-76.41	57.97	254.83	125.64	803.8
muon	285999	90	241.893	51399.8	0.8052	-76.32	57.20	254.72	125.73	804.4
muon	285999	90	241.059	48119.8	0.6840	-76.17	56.40	254.57	125.88	805.4
muon	285999	90	240.525	58108.0	0.5909	-76.03	55.91	254.39	126.02	806.3
muon	285999	90	239.877	69917.2	0.5735	-75.88	55.30	254.24	126.17	807.2
muon	285999	90	239.378	59665.3	0.6332	-75.77	54.84	254.09	126.28	807.9
muon	285999	90	238.610	45624.9	0.8067	-75.72	54.08	254.02	126.33	808.2
muon	285999	90	237.765	42080.1	0.7852	-75.58	53.26	253.83	126.47	809.2
muon	285999	90	237.040	45599.4	0.6779	-75.41	52.59	253.64	126.64	810.3
muon	285999	90	236.409	44691.7	0.5557	-75.24	52.01	253.45	126.81	811.3
muon	285999	90	235.929	40112.1	0.6437	-75.16	51.54	253.36	126.89	811.8
muon	285999	90	235.122	42736.1	0.7153	-74.99	50.79	253.14	127.06	812.9
muon	285999	90	234.498	43037.6	0.6615	-74.96	50.16	253.10	127.09	813.1
muon	285999	90	233.799	36252.8	0.6600	-74.94	49.47	253.08	127.11	813.3
muon	285999	90	233.178	34702.5	0.7032	-74.76	48.91	252.86	127.29	814.4
muon	285999	90	232.392	40228.6	0.6521	-74.40	48.32	252.50	127.65	816.7
muon	285999	90	231.874	46157.7	0.5183	-74.36	47.80	252.47	127.69	817.0
muon	285999	90	231.355	50024.4	0.5375	-74.32	47.28	252.44	127.73	817.2
muon	285999	90	230.799	49809.8	0.5602	-74.30	46.73	252.43	127.75	817.4
muon	285999	90	230.235	45352.8	0.7177	-74.18	46.17	252.42	127.87	818.1
muon	285999	90	229.363	35581.6	0.9095	-73.94	45.34	252.31	128.11	819.6
muon	285999	90	228.416	24122.8	0.8254	-74.19	44.43	252.39	127.86	818.0
muon	285999	90	227.712	15596.8	0.7036	-74.17	43.73	252.36	127.88	818.2
muon	285999	90	227.009	9856.3	0.6028	-74.15	43.03	252.34	127.90	818.3
muon	285999	90	226.507	6731.2	0.5021	-74.11	42.53	252.32	127.94	818.6
muon	285999	90	226.005	5891.9	0.5314	-74.07	42.03	252.31	127.98	818.8
muon	285999	90	225.444	6991.7	0.6325	-73.80	41.55	252.22	128.25	820.6
muon	285999	90	224.740	10012.3	0.6702	-73.85	40.85	252.28	128.20	820.2
muon	285999	90	224.103	14295.3	0.6491	-73.39	40.40	252.27	128.66	823.2
muon	285999	90	223.441	19882.4	0.5882	-73.09	39.81	252.22	128.96	825.1
muon	285999	90	222.927	26254.3	0.5144	-72.95	39.38	251.98	129.10	826.0
muon	285999	90	222.413	33113.8	0.5144	-72.81	38.95	251.74	129.24	826.9
muon	285999	90	221.898	40101.1	0.5663	-72.67	38.52	251.50	129.38	827.8
muon	285999	90	221.280	44712.3	0.6219	-72.61	38.07	251.08	129.44	828.2
muon	285999	90	220.654	43773.4	0.6103	-72.68	37.45	251.02	129.37	827.7
muon	285999	90	220.059	39967.2	0.5951	-72.57	37.07	250.57	129.48	828.4
muon	285999	90	219.464	35956.0	0.6045	-72.47	36.70	250.12	129.58	829.1
muon	285999	90	218.850	32155.3	0.6056	-72.56	36.16	249.83	129.49	828.5
muon	285999	90	218.253	29873.8	0.5633	-72.51	35.57	249.78	129.54	828.8
muon	285999	90	217.724	36134.1	0.6096	-72.31	35.08	249.75	129.74	830.1
muon	285999	90	217.034	43009.2	0.6152	-72.14	34.51	249.41	129.91	831.1
muon	285999	90	216.493	47087.5	0.6187	-72.07	33.98	249.34	129.98	831.6
muon	285999	90	215.796	38498.1	0.7370	-71.95	33.29	249.24	130.10	832.3
muon	285999	90	215.019	33226.2	0.7224	-71.86	32.53	249.11	130.19	833.0
muon	285999	90	214.352	36132.5	0.6095	-71.76	31.89	248.97	130.29	833.6
muon	285999	90	213.800	42585.9	0.5630	-71.57	31.42	248.75	130.48	834.8
muon	285999	90	213.226	40608.9	0.6794	-71.46	30.87	248.63	130.59	835.5
muon	285999	90	212.442	43293.6	0.6831	-71.45	30.08	248.62	130.60	835.6
muon	285999	90	211.860	49607.6	0.5830	-71.27	29.58	248.38	130.78	836.7
muon	285999	90	211.275	48647.4	0.5841	-71.16	29.02	248.25	130.89	837.4
muon	285999	90	210.691	46584.8	0.5762	-71.05	28.47	248.12	131.00	838.1
muon	285999	90	210.123	47109.9	0.5491	-70.96	27.92	248.01	131.09	838.7
muon	285999	90	209.593	46161.4	0.5299	-70.91	27.39	247.96	131.14	839.0
muon	285999	90	209.063	45595.6	0.5873	-70.86	26.86	247.91	131.19	839.3
muon	285999	90	208.419	46787.6	0.6417	-70.79	26.24	247.78	131.26	839.8
muon	285999	90	207.780	47273.5	0.6387	-70.62	25.65	247.59	131.43	840.9
muon	285999	90	207.141	47762.7	0.6742	-70.46	25.07	247.40	131.59	841.9
muon	285999	90	206.432	45870.3	0.7917	-70.41	24.36	247.29	131.64	842.2
muon	285999	90	205.558	48083.0	0.8505	-70.19	23.57	247.02	131.86	843.6
muon	285999	90	204.731	41723.6	0.7195	-70.05	22.77	246.82	132.00	844.5
muon	285999	90	204.119	43918.9	0.5813	-70.11	22.17	246.83	131.94	844.2
muon	285999	90	203.568	48178.9	0.7050	-70.02	21.63	246.77	132.03	844.8
muon	285999	90	202.709	51675.7	0.9057	-69.86	20.81	246.56	132.19	845.7
muon	285999	90	201.757	49541.7	0.7176	-69.75	19.88	246.36	132.30	846.5
muon	285999	90	201.274	43625.6	0.6312	-69.62	19.49	246.12	132.43	847.3
muon	285999	90	200.494	32257.8	0.6381	-69.36	18.90	245.67	132.69	848.9
muon	285999	90	199.998	29441.4	0.5308	-69.35	18.41	245.64	132.70	849.0
muon	285999	90	199.433	31740.1	0.6468	-69.36	17.84	245.63	132.69	848.9
muon	285999	90	198.704	39915.2	0.6998	-69.33	17.12	245.61	132.72	849.1
muon	285999	90	198.033	43022.9	0.6488	-69.20	16.49	245.40	132.85	849.9
muon	285999	90	197.406	46748.1	0.6164	-69.12	15.88	245.29	132.93	850.5
muon	285999	90	196.800	63634.5	0.7629	-69.11	15.27	245.28	132.94	850.5
muon	285999	90	195.880	81292.5	0.7425	-69.03	14.36	245.21	133.02	851.0
muon	285999	90	195.315	65927.7	0.5652	-69.00	13.80	245.16	133.05	851.3
muon	285999	90	194.750	46537.9	0.6802	-68.96	13.23	245.12	133.09	851.5
muon	285999	90	193.955	43297.6	0.7867	-68.94	12.44	245.11	133.11	851.6
muon	285999	90	193.177	60408.7	0.6641	-68.94	11.66	245.10	133.11	851.6
muon	285999	90	192.627	68898.0	0.5501	-68.77	11.19	244.87	133.28	852.7
muon	285999	90	192.076	55926.1	0.6441	-68.59	10.72	244.64	133.46	853.9
muon	285999	90	191.338	40185.0	0.6931	-68.62	9.99	244.63	133.43	853.7
muon	285999	90	190.690	38879.1	0.5959	-68.45	9.37	244.50	133.60	854.7
muon	285999	90	190.147	39738.6	0.6647	-68.32	8.87	244.35	133.73	855.6
muon	285999	90	189.361	35939.5	0.7004	-68.44	8.11	244.52	133.61	854.8
