# per-point sample; dqdx in e/cm, rr/x/y/z/dx in cm
# drift_cm = 202.05 - |x| (anode at |x|=202.05); drift_us = drift_cm / 0.1563
particle	event	block	rr	dqdx	dx	x	y	z	drift_cm	drift_us
proton	389962	50	15.923	135866.0	0.6633	162.23	-85.93	16.74	39.82	254.8
proton	389962	50	15.347	138449.3	0.5670	162.20	-85.86	17.31	39.85	255.0
proton	389962	50	14.789	148701.5	0.5244	162.18	-85.79	17.86	39.87	255.1
proton	389962	50	14.298	135542.3	0.5454	162.16	-85.69	18.35	39.89	255.2
proton	389962	50	13.699	144034.7	0.5479	162.13	-85.70	18.94	39.92	255.4
proton	389962	50	13.202	137147.0	0.5042	162.12	-85.69	19.44	39.93	255.5
proton	389962	50	12.690	132909.7	0.5374	162.10	-85.82	19.93	39.95	255.6
proton	389962	50	12.127	142507.9	0.5753	162.08	-85.60	20.45	39.97	255.7
proton	389962	50	11.540	135454.8	0.6062	162.06	-85.48	21.03	39.99	255.9
proton	389962	50	10.915	129842.1	0.5701	162.03	-85.36	21.64	40.02	256.0
proton	389962	50	10.399	146301.0	0.5232	162.01	-85.04	22.04	40.04	256.2
proton	389962	50	9.869	152005.2	0.5135	161.98	-84.80	22.51	40.07	256.4
proton	389962	50	9.372	143614.8	0.5505	161.97	-84.62	22.97	40.08	256.5
proton	389962	50	8.768	176396.4	0.5739	161.95	-84.53	23.57	40.10	256.6
proton	389962	50	8.225	150731.2	0.5431	161.91	-84.43	24.11	40.14	256.8
proton	389962	50	7.682	157749.5	0.5247	161.87	-84.34	24.64	40.18	257.0
proton	389962	50	7.175	143168.0	0.5570	161.84	-84.45	25.13	40.21	257.3
proton	389962	50	6.568	176168.1	0.7036	161.85	-84.31	25.72	40.20	257.2
proton	389962	50	5.768	176533.3	0.7414	161.76	-84.11	26.49	40.29	257.8
proton	389962	50	5.085	185947.0	0.6482	161.86	-84.06	27.16	40.19	257.1
proton	389962	50	4.472	184744.7	0.6786	161.80	-84.01	27.77	40.25	257.5
proton	389962	50	3.728	182369.7	0.7217	161.96	-83.93	28.49	40.09	256.5
proton	389962	50	3.028	189940.0	0.7148	162.00	-83.93	29.19	40.05	256.2
proton	389962	50	2.298	220258.3	0.7335	162.07	-83.74	29.89	39.98	255.8
proton	389962	50	1.561	224361.3	0.8026	162.15	-83.57	30.60	39.90	255.3
proton	389962	50	0.693	231104.8	0.7807	162.27	-83.52	31.46	39.78	254.5
proton	389962	50	0.000	325850.0	0.6465	162.36	-83.44	32.14	39.69	253.9
proton	409084	120	81.513	74573.8	0.7542	86.82	-48.33	0.23	115.23	737.2
proton	409084	120	80.604	76543.8	0.9185	86.92	-48.01	1.07	115.13	736.6
proton	409084	120	79.676	85884.0	0.7519	87.13	-47.71	1.93	114.92	735.2
proton	409084	120	79.101	79503.0	0.5752	87.27	-47.70	2.49	114.78	734.3
proton	409084	120	78.525	75231.4	0.5630	87.41	-47.69	3.04	114.64	733.4
proton	409084	120	77.975	79851.4	0.5507	87.50	-47.49	3.55	114.55	732.9
proton	409084	120	77.424	80507.6	0.5822	87.58	-47.30	4.06	114.47	732.4
proton	409084	120	76.810	85551.5	0.6245	87.84	-47.16	4.60	114.21	730.7
proton	409084	120	76.175	94259.0	0.6255	87.95	-46.91	5.17	114.10	730.0
proton	409084	120	75.559	96049.6	0.6366	88.09	-46.78	5.76	113.96	729.1
proton	409084	120	74.902	81248.9	0.6276	88.23	-46.65	6.39	113.82	728.2
proton	409084	120	74.304	95135.6	0.6376	88.41	-46.46	6.92	113.64	727.1
proton	409084	120	73.627	82140.6	0.6927	88.58	-46.22	7.54	113.47	726.0
proton	409084	120	72.919	85770.8	0.6242	88.77	-46.06	8.19	113.28	724.8
proton	409084	120	72.378	84495.7	0.5174	88.88	-45.92	8.71	113.17	724.1
proton	409084	120	71.884	84272.5	0.5627	89.02	-45.86	9.18	113.03	723.2
proton	409084	120	71.253	81333.2	0.6273	89.08	-45.65	9.77	112.97	722.8
proton	409084	120	70.629	86702.8	0.6101	89.36	-45.54	10.32	112.69	721.0
proton	409084	120	70.032	84241.1	0.6387	89.47	-45.28	10.84	112.58	720.3
proton	409084	120	69.352	85384.8	0.6758	89.64	-45.13	11.48	112.41	719.2
proton	409084	120	68.681	84274.4	0.6506	89.81	-44.97	12.11	112.24	718.1
proton	409084	120	68.051	86023.9	0.6644	89.97	-44.88	12.71	112.08	717.1
proton	409084	120	67.352	73097.5	0.7030	90.25	-44.65	13.31	111.80	715.3
proton	409084	120	66.645	79499.6	0.7431	90.36	-44.48	13.99	111.69	714.6
proton	409084	120	65.866	96944.1	0.6992	90.59	-44.16	14.66	111.46	713.1
proton	409084	120	65.246	85059.4	0.6519	90.75	-44.05	15.25	111.30	712.1
proton	409084	120	64.562	88875.0	0.6961	90.96	-43.81	15.85	111.09	710.7
proton	409084	120	63.854	93867.5	0.6181	91.19	-43.66	16.51	110.86	709.3
proton	409084	120	63.326	97130.1	0.5579	91.30	-43.49	17.00	110.75	708.6
proton	409084	120	62.738	86245.2	0.6902	91.46	-43.29	17.52	110.59	707.5
proton	409084	120	61.945	80727.8	0.6757	91.62	-43.00	18.24	110.43	706.5
proton	409084	120	61.387	100030.3	0.5660	91.86	-42.91	18.74	110.19	705.0
proton	409084	120	60.813	98313.4	0.5770	91.97	-42.83	19.30	110.08	704.3
proton	409084	120	60.233	91276.3	0.6142	92.19	-42.67	19.80	109.86	702.9
proton	409084	120	59.585	82537.3	0.5972	92.35	-42.49	20.41	109.70	701.8
proton	409084	120	59.039	88060.9	0.5655	92.50	-42.30	20.90	109.55	700.9
proton	409084	120	58.454	94775.4	0.5846	92.68	-42.17	21.44	109.37	699.7
proton	409084	120	57.870	87226.5	0.5524	92.86	-42.04	21.98	109.19	698.6
proton	409084	120	57.349	100333.7	0.5203	93.02	-41.89	22.45	109.03	697.6
proton	409084	120	56.829	97994.8	0.5095	93.17	-41.74	22.93	108.88	696.6
proton	409084	120	56.330	90038.3	0.5069	93.29	-41.50	23.35	108.76	695.8
proton	409084	120	55.815	92756.6	0.5813	93.45	-41.50	23.84	108.60	694.8
proton	409084	120	55.168	127394.3	0.6197	93.65	-41.28	24.42	108.40	693.6
proton	409084	120	54.576	102576.2	0.6362	93.78	-41.14	24.97	108.27	692.7
proton	409084	120	53.895	89283.4	0.6745	94.04	-40.98	25.59	108.01	691.1
proton	409084	120	53.227	92088.7	0.6332	94.13	-40.76	26.21	107.92	690.5
proton	409084	120	52.629	85125.7	0.5654	94.36	-40.56	26.72	107.69	689.0
proton	409084	120	52.096	86953.3	0.5332	94.51	-40.40	27.21	107.54	688.0
proton	409084	120	51.563	91697.7	0.5195	94.66	-40.24	27.69	107.39	687.1
proton	409084	120	51.057	98821.2	0.5058	94.80	-40.09	28.16	107.25	686.2
proton	409084	120	50.551	101793.8	0.5137	94.93	-39.93	28.62	107.12	685.3
proton	409084	120	50.029	106389.6	0.5427	95.07	-39.80	29.10	106.98	684.4
proton	409084	120	49.465	112726.9	0.5981	95.22	-39.64	29.62	106.83	683.5
proton	409084	120	48.833	99497.0	0.6138	95.36	-39.51	30.23	106.69	682.6
proton	409084	120	48.238	90233.9	0.6536	95.60	-39.38	30.75	106.45	681.0
proton	409084	120	47.526	87021.0	0.6525	95.70	-39.14	31.42	106.35	680.4
proton	409084	120	46.933	103613.8	0.5587	95.91	-38.97	31.94	106.14	679.1
proton	409084	120	46.408	99405.5	0.5887	96.00	-38.79	32.43	106.05	678.5
proton	409084	120	45.755	94241.9	0.6894	96.20	-38.58	33.01	105.85	677.2
proton	409084	120	45.030	100083.3	0.7800	96.41	-38.40	33.68	105.64	675.9
proton	409084	120	44.196	91788.9	0.8231	96.61	-38.17	34.46	105.44	674.6
proton	409084	120	43.383	100042.4	0.7620	96.86	-37.92	35.19	105.19	673.0
proton	409084	120	42.671	102329.8	0.7516	97.02	-37.67	35.84	105.03	672.0
proton	409084	120	41.880	103642.8	0.7759	97.20	-37.44	36.57	104.85	670.8
proton	409084	120	41.120	95248.4	0.6940	97.47	-37.34	37.28	104.58	669.1
proton	409084	120	40.492	110719.9	0.6531	97.64	-37.13	37.84	104.41	668.0
proton	409084	120	39.813	103311.9	0.6029	97.80	-36.89	38.46	104.25	667.0
proton	409084	120	39.286	98079.4	0.6977	97.86	-36.64	38.92	104.19	666.6
proton	409084	120	38.418	92966.8	0.8274	98.14	-36.22	39.62	103.91	664.8
proton	409084	120	37.632	97989.3	0.7097	98.40	-36.24	40.37	103.65	663.2
proton	409084	120	36.999	120865.8	0.6248	98.48	-36.02	40.96	103.57	662.6
proton	409084	120	36.382	113064.7	0.6064	98.75	-35.94	41.51	103.30	660.9
proton	409084	120	35.786	108191.5	0.7200	98.88	-35.75	42.06	103.17	660.1
proton	409084	120	34.942	122046.2	0.7014	99.12	-35.57	42.84	102.93	658.5
proton	409084	120	34.383	90946.0	0.5590	99.26	-35.38	43.35	102.79	657.7
proton	409084	120	33.824	78218.7	0.5279	99.39	-35.19	43.86	102.66	656.8
proton	409084	120	33.327	103250.1	0.4969	99.56	-35.14	44.33	102.49	655.7
proton	409084	120	32.830	113243.5	0.4991	99.72	-35.09	44.79	102.33	654.7
proton	409084	120	32.329	103835.6	0.5369	99.83	-34.96	45.27	102.22	654.0
proton	409084	120	31.757	102475.3	0.5655	100.04	-34.73	45.75	102.01	652.7
proton	409084	120	31.198	108882.2	0.5670	100.16	-34.60	46.28	101.89	651.9
proton	409084	120	30.623	101836.8	0.6644	100.32	-34.49	46.82	101.73	650.9
proton	409084	120	29.869	97260.6	0.7332	100.55	-34.25	47.50	101.50	649.4
proton	409084	120	29.156	109649.8	0.6388	100.68	-34.06	48.17	101.37	648.5
proton	409084	120	28.592	117484.8	0.6064	100.88	-33.92	48.68	101.17	647.3
proton	409084	120	27.943	119401.0	0.6372	101.04	-33.73	49.28	101.01	646.2
proton	409084	120	27.317	108532.6	0.6435	101.25	-33.61	49.86	100.80	644.9
proton	409084	120	26.657	110853.8	0.6081	101.38	-33.46	50.49	100.67	644.1
proton	409084	120	26.101	119551.5	0.5822	101.57	-33.32	50.99	100.48	642.9
proton	409084	120	25.492	125722.2	0.6871	101.72	-33.13	51.55	100.33	641.9
proton	409084	120	24.727	114719.1	0.6865	101.91	-32.85	52.24	100.14	640.7
proton	409084	120	24.119	112540.5	0.6260	102.04	-32.63	52.79	100.01	639.9
proton	409084	120	23.475	108701.7	0.6224	102.22	-32.50	53.39	99.83	638.7
proton	409084	120	22.874	110522.2	0.6605	102.32	-32.20	53.90	99.73	638.1
proton	409084	120	22.154	124246.8	0.6430	102.51	-32.05	54.58	99.54	636.9
proton	409084	120	21.588	119048.2	0.6485	102.64	-31.85	55.09	99.41	636.0
proton	409084	120	20.857	117652.3	0.6462	102.85	-31.73	55.78	99.20	634.6
proton	409084	120	20.296	113961.4	0.5613	103.01	-31.57	56.30	99.04	633.6
proton	409084	120	19.735	120593.0	0.5344	103.17	-31.41	56.81	98.88	632.6
proton	409084	120	19.227	123650.8	0.5076	103.30	-31.31	57.29	98.75	631.8
proton	409084	120	18.719	112126.8	0.5410	103.42	-31.22	57.77	98.63	631.0
proton	409084	120	18.145	115269.4	0.6224	103.52	-31.08	58.32	98.53	630.4
proton	409084	120	17.475	127425.9	0.5968	103.70	-30.82	58.92	98.35	629.3
proton	409084	120	16.952	128307.7	0.5231	103.82	-30.68	59.41	98.23	628.4
proton	409084	120	16.428	131060.9	0.5886	103.95	-30.54	59.89	98.10	627.6
proton	409084	120	15.774	127402.8	0.7479	104.09	-30.37	60.51	97.96	626.8
proton	409084	120	14.933	132710.3	0.7433	104.29	-30.13	61.29	97.76	625.5
proton	409084	120	14.288	128682.5	0.6685	104.41	-29.99	61.91	97.64	624.7
proton	409084	120	13.596	121960.4	0.6821	104.65	-29.77	62.52	97.40	623.1
proton	409084	120	12.923	142709.6	0.6291	104.81	-29.57	63.14	97.24	622.1
proton	409084	120	12.337	143086.1	0.6947	104.97	-29.35	63.66	97.08	621.1
proton	409084	120	11.534	135120.0	0.7213	105.18	-29.15	64.41	96.87	619.8
proton	409084	120	10.895	153019.3	0.5958	105.39	-28.93	64.97	96.66	618.4
proton	409084	120	10.342	154998.3	0.5622	105.54	-28.75	65.47	96.51	617.5
proton	409084	120	9.770	143614.2	0.6520	105.69	-28.54	65.98	96.36	616.5
proton	409084	120	9.038	139032.4	0.6979	105.91	-28.24	66.61	96.14	615.1
proton	409084	120	8.375	141217.8	0.6278	106.11	-28.18	67.24	95.94	613.8
proton	409084	120	7.783	155976.4	0.5918	106.27	-27.93	67.76	95.78	612.8
proton	409084	120	7.191	161578.4	0.5918	106.45	-27.80	68.30	95.60	611.6
proton	409084	120	6.599	158029.8	0.5677	106.63	-27.68	68.85	95.42	610.5
proton	409084	120	6.056	164390.3	0.6477	106.78	-27.47	69.34	95.27	609.6
proton	409084	120	5.304	165046.6	0.6880	107.00	-27.32	70.04	95.05	608.1
proton	409084	120	4.680	165665.1	0.5790	107.22	-27.09	70.57	94.83	606.7
proton	409084	120	4.146	170946.0	0.5666	107.35	-26.94	71.07	94.70	605.9
proton	409084	120	3.547	177096.8	0.5437	107.58	-26.70	71.57	94.47	604.4
proton	409084	120	3.058	185196.0	0.4881	107.74	-26.57	72.01	94.31	603.4
proton	409084	120	2.570	189479.6	0.5048	107.90	-26.43	72.45	94.15	602.4
proton	409084	120	2.049	198705.8	0.5214	108.07	-26.33	72.93	93.98	601.3
proton	409084	120	1.528	207977.4	0.5188	108.24	-26.22	73.41	93.81	600.2
proton	409084	120	1.011	217169.4	0.5161	108.43	-26.09	73.87	93.62	599.0
proton	409084	120	0.495	234632.6	0.5057	108.62	-25.95	74.33	93.43	597.8
proton	409084	120	0.000	262308.7	0.5476	108.80	-25.64	74.67	93.25	596.6
proton	404684	90	78.840	62445.0	0.6084	13.21	199.19	304.56	188.84	1208.2
proton	404684	90	78.224	46748.9	0.5732	13.34	199.03	303.98	188.71	1207.4
proton	404684	90	77.694	48348.0	0.6635	13.33	198.83	303.49	188.72	1207.4
proton	404684	90	76.897	53153.1	0.6440	13.14	198.64	302.74	188.91	1208.7
proton	404684	90	76.406	61434.8	0.6489	13.02	198.36	302.35	189.03	1209.4
proton	404684	90	75.599	67311.5	0.7166	12.57	197.98	301.80	189.48	1212.3
proton	404684	90	74.973	77374.4	0.5642	12.49	197.42	301.53	189.56	1212.8
proton	404684	90	74.471	66325.8	0.5023	12.41	196.92	301.56	189.64	1213.3
proton	404684	90	73.968	61223.8	0.5025	12.33	196.43	301.59	189.72	1213.8
proton	404684	90	73.466	78231.6	0.5026	12.14	196.20	302.00	189.91	1215.0
proton	404684	90	72.963	97579.2	0.5318	11.96	195.97	302.40	190.09	1216.2
proton	404684	90	72.402	94653.7	0.5610	11.86	195.48	302.66	190.19	1216.8
proton	404684	90	71.841	81193.5	0.5937	11.76	194.99	302.91	190.29	1217.5
proton	404684	90	71.215	77699.1	0.5560	11.57	194.56	303.33	190.48	1218.7
proton	404684	90	70.729	76560.9	0.4858	11.42	194.18	303.60	190.63	1219.6
proton	404684	90	70.243	73137.7	0.5605	11.34	193.85	303.94	190.71	1220.2
proton	404684	90	69.608	74377.2	0.6113	11.16	193.35	304.29	190.89	1221.3
proton	404684	90	69.020	72606.2	0.5913	11.04	192.87	304.61	191.01	1222.0
proton	404684	90	68.425	76559.8	0.6137	10.85	192.39	304.91	191.20	1223.3
proton	404684	90	67.793	78485.4	0.6226	10.77	191.87	305.25	191.28	1223.8
proton	404684	90	67.180	87206.4	0.5781	10.66	191.43	305.67	191.39	1224.5
proton	404684	90	66.637	91951.1	0.5805	10.42	191.04	305.96	191.63	1226.1
proton	404684	90	66.019	87325.1	0.6669	10.32	190.51	306.26	191.73	1226.7
proton	404684	90	65.303	86744.8	0.7779	10.16	189.95	306.68	191.89	1227.7
proton	404684	90	64.463	76608.5	0.6921	9.99	189.29	307.17	192.06	1228.8
proton	404684	90	63.919	79098.1	0.5392	9.80	188.86	307.44	192.25	1230.0
proton	404684	90	63.385	81909.6	0.5341	9.67	188.45	307.76	192.38	1230.8
proton	404684	90	62.851	84931.5	0.5113	9.55	188.03	308.07	192.50	1231.6
proton	404684	90	62.362	82200.3	0.5371	9.45	187.64	308.34	192.60	1232.2
proton	404684	90	61.776	82659.6	0.5343	9.34	187.16	308.66	192.71	1232.9
proton	404684	90	61.293	82939.8	0.7093	9.24	186.77	308.93	192.81	1233.6
proton	404684	90	60.358	73993.2	0.8274	9.11	185.94	309.34	192.94	1234.4
proton	404684	90	59.639	76166.2	0.6221	8.89	185.38	309.73	193.16	1235.8
proton	404684	90	59.114	81564.0	0.5249	8.76	184.95	310.01	193.29	1236.6
proton	404684	90	58.589	83444.2	0.5684	8.64	184.53	310.29	193.41	1237.5
proton	404684	90	57.977	84620.4	0.5864	8.52	184.06	310.66	193.53	1238.2
proton	404684	90	57.416	83878.3	0.5609	8.37	183.61	310.97	193.68	1239.1
proton	404684	90	56.855	86073.1	0.5788	8.23	183.17	311.28	193.82	1240.1
proton	404684	90	56.258	83767.2	0.6462	8.08	182.72	311.65	193.97	1241.0
proton	404684	90	55.563	86766.3	0.7074	7.94	182.13	311.99	194.11	1241.9
proton	404684	90	54.844	89345.1	0.6624	7.77	181.56	312.39	194.28	1243.0
proton	404684	90	54.238	80055.7	0.5488	7.63	181.04	312.68	194.42	1243.9
proton	404684	90	53.746	78166.3	0.6147	7.52	180.65	312.95	194.53	1244.6
proton	404684	90	53.009	80896.0	0.7443	7.34	180.06	313.35	194.71	1245.8
proton	404684	90	52.257	89778.5	0.6162	7.18	179.41	313.69	194.87	1246.8
proton	404684	90	51.776	100967.5	0.4813	7.03	179.08	314.01	195.02	1247.7
proton	404684	90	51.295	91519.3	0.5991	6.87	178.75	314.33	195.18	1248.7
proton	404684	90	50.578	82360.4	0.6802	6.71	178.14	314.65	195.34	1249.8
proton	404684	90	49.934	80475.3	0.6374	6.57	177.57	314.93	195.48	1250.6
proton	404684	90	49.303	88379.4	0.5809	6.40	177.10	315.32	195.65	1251.8
proton	404684	90	48.773	86351.1	0.5305	6.22	176.69	315.60	195.83	1252.9
proton	404684	90	48.242	75694.4	0.6795	6.04	176.28	315.88	196.01	1254.0
proton	404684	90	47.413	75887.1	0.6740	5.96	175.50	316.14	196.09	1254.6
proton	404684	90	46.894	79828.5	0.5195	5.80	175.12	316.46	196.25	1255.6
proton	404684	90	46.374	86443.3	0.5055	5.65	174.75	316.79	196.40	1256.6
proton	404684	90	45.883	92249.0	0.4916	5.51	174.37	317.07	196.54	1257.4
proton	404684	90	45.391	98381.7	0.4953	5.37	174.00	317.36	196.68	1258.3
proton	404684	90	44.892	102333.4	0.4991	5.20	173.60	317.61	196.85	1259.4
proton	404684	90	44.393	101850.0	0.5551	5.04	173.21	317.87	197.01	1260.5
proton	404684	90	43.782	102667.1	0.6111	4.88	172.73	318.21	197.17	1261.5
proton	404684	90	43.171	112569.7	0.5673	4.73	172.24	318.55	197.32	1262.5
proton	404684	90	42.647	106369.4	0.6042	4.58	171.84	318.85	197.47	1263.4
proton	404684	90	41.962	96810.9	0.6516	4.41	171.24	319.15	197.64	1264.5
proton	404684	90	41.344	96389.2	0.6068	4.21	170.80	319.53	197.84	1265.8
proton	404684	90	40.749	95221.0	0.5923	4.08	170.33	319.87	197.97	1266.6
proton	404684	90	40.160	89518.0	0.6540	3.83	170.00	320.29	198.22	1268.2
proton	404684	90	39.441	86764.0	0.6577	3.64	169.40	320.63	198.41	1269.4
proton	404684	90	38.844	100891.9	0.5935	3.51	168.90	320.94	198.54	1270.2
proton	404684	90	38.254	103772.8	0.6187	3.28	168.49	321.29	198.77	1271.7
proton	404684	90	37.607	98257.6	0.6137	3.14	167.95	321.63	198.91	1272.6
proton	404684	90	37.026	96473.9	0.6695	2.95	167.55	321.99	199.10	1273.8
proton	404684	90	36.268	98632.8	0.6404	2.71	167.01	322.47	199.34	1275.4
proton	404684	90	35.746	103585.7	0.5521	2.60	166.53	322.65	199.45	1276.1
proton	404684	90	35.164	102633.0	0.5819	2.41	166.12	323.01	199.64	1277.3
proton	404684	90	34.582	93023.8	0.6109	2.22	165.70	323.38	199.83	1278.5
proton	404684	90	33.942	72507.6	0.6381	1.98	165.24	323.75	200.07	1280.0
proton	404684	90	33.306	57206.5	0.6363	1.67	164.85	324.15	200.38	1282.0
proton	404684	90	32.669	45282.6	0.6363	1.36	164.46	324.55	200.69	1284.0
proton	404684	90	32.033	36349.3	0.6041	1.05	164.07	324.94	201.00	1286.0
proton	404684	90	31.461	30226.8	0.5859	0.73	163.69	325.21	201.32	1288.1
proton	404684	90	29.174	26421.3	0.5859	-0.59	162.14	326.27	201.46	1289.0
proton	404684	90	28.602	24359.0	0.5718	-0.91	161.76	326.53	201.14	1286.9
proton	404684	90	28.030	23446.2	0.5718	-1.24	161.37	326.80	200.81	1284.8
proton	404684	90	27.458	28639.9	0.6453	-1.57	160.99	327.06	200.48	1282.7
proton	404684	90	26.740	43513.4	0.7393	-2.04	161.13	327.59	200.01	1279.7
proton	404684	90	25.980	73369.5	0.6679	-2.41	160.62	328.02	199.64	1277.3
proton	404684	90	25.404	92498.3	0.7483	-2.75	160.50	328.46	199.30	1275.1
proton	404684	90	24.483	111583.3	0.7722	-2.99	159.99	329.20	199.06	1273.6
proton	404684	90	23.859	103600.0	0.6676	-3.13	159.45	329.48	198.92	1272.7
proton	404684	90	23.148	105657.2	0.6623	-3.34	158.89	329.86	198.71	1271.3
proton	404684	90	22.535	106020.2	0.6224	-3.50	158.41	330.20	198.55	1270.3
proton	404684	90	21.903	108475.9	0.6573	-3.70	157.91	330.54	198.35	1269.1
proton	404684	90	21.220	100620.7	0.7422	-3.90	157.37	330.90	198.15	1267.8
proton	404684	90	20.419	74744.6	0.6660	-4.03	156.66	331.25	198.02	1266.9
proton	404684	90	19.888	94209.8	0.5866	-4.25	156.39	331.65	197.80	1265.5
proton	404684	90	19.246	106026.0	0.6748	-4.47	155.94	332.05	197.58	1264.1
proton	404684	90	18.539	114388.8	0.6011	-4.74	155.38	332.38	197.31	1262.4
proton	404684	90	18.043	110399.4	0.6032	-4.82	154.94	332.60	197.23	1261.8
proton	404684	90	17.332	109100.3	0.6893	-5.06	154.50	333.11	196.99	1260.3
proton	404684	90	16.665	110625.7	0.6057	-5.34	153.95	333.37	196.71	1258.6
proton	404684	90	16.121	110304.1	0.6781	-5.39	153.47	333.62	196.66	1258.2
proton	404684	90	15.309	102079.5	0.6967	-5.60	152.81	334.05	196.45	1256.9
proton	404684	90	14.727	116788.1	0.6759	-5.79	152.41	334.42	196.26	1255.7
proton	404684	90	13.957	122258.8	0.6469	-6.07	151.91	334.94	195.98	1253.8
proton	404684	90	13.434	120157.8	0.5078	-6.18	151.48	335.20	195.87	1253.2
proton	404684	90	12.941	117662.6	0.6382	-6.36	151.17	335.54	195.69	1252.0
proton	404684	90	12.157	120233.6	0.6397	-6.61	150.54	335.93	195.44	1250.4
proton	404684	90	11.662	125861.7	0.6149	-6.70	150.15	336.23	195.35	1249.8
proton	404684	90	10.927	125273.1	0.6659	-6.87	149.52	336.56	195.18	1248.7
proton	404684	90	10.330	128267.2	0.6802	-7.04	149.07	336.91	195.01	1247.7
proton	404684	90	9.567	136932.3	0.7030	-7.28	148.54	337.41	194.77	1246.2
proton	404684	90	8.924	142812.5	0.6861	-7.41	147.97	337.69	194.64	1245.3
proton	404684	90	8.195	144793.4	0.6521	-7.57	147.36	338.05	194.48	1244.3
proton	404684	90	7.620	150203.6	0.5751	-7.74	146.94	338.40	194.31	1243.2
proton	404684	90	7.045	158511.5	0.6272	-7.91	146.52	338.76	194.14	1242.1
proton	404684	90	6.365	163925.5	0.6561	-8.16	146.08	339.20	193.89	1240.5
proton	404684	90	5.733	161415.1	0.7061	-8.26	145.58	339.59	193.79	1239.9
proton	404684	90	4.953	160879.2	0.7461	-8.50	144.94	339.95	193.55	1238.3
proton	404684	90	4.241	165185.4	0.6687	-8.78	144.51	340.45	193.27	1236.6
proton	404684	90	3.616	167514.1	0.6388	-8.98	144.18	340.94	193.07	1235.3
proton	404684	90	2.963	182412.1	0.5940	-9.16	143.66	341.29	192.89	1234.1
proton	404684	90	2.428	199275.0	0.6194	-9.31	143.25	341.59	192.74	1233.1
proton	404684	90	1.724	214379.1	0.6957	-9.52	142.68	341.96	192.53	1231.8
proton	404684	90	1.036	235257.0	0.6030	-9.77	142.15	342.32	192.28	1230.2
proton	404684	90	0.518	265238.0	0.5181	-9.92	141.75	342.60	192.13	1229.2
proton	404684	90	0.000	289571.5	0.5591	-10.07	141.34	342.89	191.98	1228.3
