# retire_20260816.sh  tiers=A
# started              2026-08-16T07:20:47-07:00
# wcp-porting-img HEAD f80005b
# toolkit HEAD         771f075b
# broken symlinks pre  0
# du -sh sbnd_xin pre  158G
# df /nfs/data/1 pre   400G avail
iso_ts	dir	tier	MB	archive_tarball	dir_mtime	citations
2026-08-16T07:20:57-07:00	work-mcp1k-pr87off2	A	3072	work-mcp1k-pr87off2.tar.gz	2026-08-15T22:42:36-07:00	0
2026-08-16T07:20:58-07:00	work-mcp1k-pr87off3	A	3072	work-mcp1k-pr87off3.tar.gz	2026-08-15T23:01:47-07:00	0
2026-08-16T07:20:59-07:00	work-mcp1k-pr87off4	A	3072	work-mcp1k-pr87off4.tar.gz	2026-08-15T23:19:07-07:00	0
2026-08-16T07:20:59-07:00	work-mcp1k-pr87off5	A	3072	work-mcp1k-pr87off5.tar.gz	2026-08-15T23:48:29-07:00	0
2026-08-16T07:21:00-07:00	work-mcp1k-pr87off6	A	982	work-mcp1k-pr87off6.tar.gz	2026-08-16T00:09:14-07:00	0
2026-08-16T07:21:00-07:00	work-mcp1k-pr87off7	A	3072	work-mcp1k-pr87off7.tar.gz	2026-08-16T00:23:22-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-ma10-k20	A	96	work-ncpi0-ma10-k20.tar.gz	2026-08-15T07:02:42-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-ma10ft2u	A	95	work-ncpi0-ma10ft2u.tar.gz	2026-08-15T06:45:27-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-ma10k20-harv	A	97	work-ncpi0-ma10k20-harv.tar.gz	2026-08-15T11:09:13-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-ma10k20-harv2	A	97	work-ncpi0-ma10k20-harv2.tar.gz	2026-08-15T11:27:30-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-pr83off	A	95	work-ncpi0-pr83off.tar.gz	2026-08-15T15:46:15-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-pr83on	A	95	work-ncpi0-pr83on.tar.gz	2026-08-15T15:53:26-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-pr85ioff	A	95	work-ncpi0-pr85ioff.tar.gz	2026-08-15T16:50:42-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-pr85ion	A	95	work-ncpi0-pr85ion.tar.gz	2026-08-15T17:15:49-07:00	0
2026-08-16T07:21:00-07:00	work-ncpi0-pr85ion2	A	95	work-ncpi0-pr85ion2.tar.gz	2026-08-15T17:39:17-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr86ion	A	96	work-ncpi0-pr86ion.tar.gz	2026-08-15T20:50:43-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr86off2	A	95	work-ncpi0-pr86off2.tar.gz	2026-08-15T20:08:40-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr86off3	A	95	work-ncpi0-pr86off3.tar.gz	2026-08-15T20:27:12-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87ion	A	96	work-ncpi0-pr87ion.tar.gz	2026-08-15T23:50:12-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87off	A	96	work-ncpi0-pr87off.tar.gz	2026-08-15T22:10:03-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87off2	A	96	work-ncpi0-pr87off2.tar.gz	2026-08-15T22:31:50-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87off3	A	96	work-ncpi0-pr87off3.tar.gz	2026-08-15T22:51:12-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87off4	A	96	work-ncpi0-pr87off4.tar.gz	2026-08-15T23:08:16-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87off5	A	96	work-ncpi0-pr87off5.tar.gz	2026-08-15T23:37:52-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87off6	A	96	work-ncpi0-pr87off6.tar.gz	2026-08-16T00:05:50-07:00	0
2026-08-16T07:21:01-07:00	work-ncpi0-pr87off7	A	96	work-ncpi0-pr87off7.tar.gz	2026-08-16T00:12:49-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-ma10-k20	A	258	work-nuecc48-ma10-k20.tar.gz	2026-08-15T07:02:11-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-ma10ft2u	A	258	work-nuecc48-ma10ft2u.tar.gz	2026-08-15T06:44:56-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-ma10k20-harv	A	261	work-nuecc48-ma10k20-harv.tar.gz	2026-08-15T11:08:44-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-ma10k20-harv2	A	261	work-nuecc48-ma10k20-harv2.tar.gz	2026-08-15T11:27:02-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-pr83off	A	254	work-nuecc48-pr83off.tar.gz	2026-08-15T15:45:47-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-pr83on	A	254	work-nuecc48-pr83on.tar.gz	2026-08-15T15:52:58-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-pr85ioff	A	258	work-nuecc48-pr85ioff.tar.gz	2026-08-15T16:52:15-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-pr85ion	A	258	work-nuecc48-pr85ion.tar.gz	2026-08-15T17:19:02-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-pr85ion2	A	258	work-nuecc48-pr85ion2.tar.gz	2026-08-15T17:37:18-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-pr86ioff	A	137	work-nuecc48-pr86ioff.tar.gz	2026-08-15T19:59:51-07:00	0
2026-08-16T07:21:01-07:00	work-nuecc48-pr86ion	A	258	work-nuecc48-pr86ion.tar.gz	2026-08-15T20:49:18-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr86off2	A	258	work-nuecc48-pr86off2.tar.gz	2026-08-15T20:07:18-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr86off3	A	258	work-nuecc48-pr86off3.tar.gz	2026-08-15T20:25:55-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87ion	A	258	work-nuecc48-pr87ion.tar.gz	2026-08-15T23:49:44-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87off	A	258	work-nuecc48-pr87off.tar.gz	2026-08-15T22:09:35-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87off2	A	258	work-nuecc48-pr87off2.tar.gz	2026-08-15T22:31:22-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87off3	A	258	work-nuecc48-pr87off3.tar.gz	2026-08-15T22:50:44-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87off4	A	258	work-nuecc48-pr87off4.tar.gz	2026-08-15T23:07:49-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87off5	A	258	work-nuecc48-pr87off5.tar.gz	2026-08-15T23:37:24-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87off6	A	258	work-nuecc48-pr87off6.tar.gz	2026-08-16T00:05:20-07:00	0
2026-08-16T07:21:02-07:00	work-nuecc48-pr87off7	A	258	work-nuecc48-pr87off7.tar.gz	2026-08-16T00:12:21-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-base	A	13	work-pr83-base.tar.gz	2026-08-15T15:22:21-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-base2	A	5	work-pr83-base2.tar.gz	2026-08-15T15:23:38-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-lineage	A	5	work-pr83-lineage.tar.gz	2026-08-15T15:28:58-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-lineage2	A	5	work-pr83-lineage2.tar.gz	2026-08-15T15:29:45-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-lineage3	A	9	work-pr83-lineage3.tar.gz	2026-08-15T15:31:08-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-off3	A	13	work-pr83-off3.tar.gz	2026-08-15T15:43:30-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-on3	A	12	work-pr83-on3.tar.gz	2026-08-15T15:43:32-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-postflip	A	12	work-pr83-postflip.tar.gz	2026-08-15T16:05:29-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-probe	A	13	work-pr83-probe.tar.gz	2026-08-15T15:22:23-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-rounds1	A	13	work-pr83-rounds1.tar.gz	2026-08-15T15:23:02-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-sgpoff	A	13	work-pr83-sgpoff.tar.gz	2026-08-15T15:23:00-07:00	0
2026-08-16T07:21:02-07:00	work-pr83-trace	A	6	work-pr83-trace.tar.gz	2026-08-15T15:26:50-07:00	0
2026-08-16T07:21:02-07:00	work-pr85-b1	A	23	work-pr85-b1.tar.gz	2026-08-15T15:59:35-07:00	0
2026-08-16T07:21:02-07:00	work-pr85-b2	A	33	work-pr85-b2.tar.gz	2026-08-15T16:02:46-07:00	0
2026-08-16T07:21:02-07:00	work-pr85-base	A	1	work-pr85-base.tar.gz	2026-08-15T15:57:44-07:00	0
2026-08-16T07:21:02-07:00	work-pr85-head57	A	234	work-pr85-head57.tar.gz	2026-08-15T16:07:40-07:00	0
2026-08-16T07:21:02-07:00	work-pr85-mvga1	A	23	work-pr85-mvga1.tar.gz	2026-08-15T16:00:42-07:00	0
2026-08-16T07:21:02-07:00	work-pr85-mvga2	A	33	work-pr85-mvga2.tar.gz	2026-08-15T16:03:41-07:00	0
2026-08-16T07:21:02-07:00	work-pr85-sat3	A	33	work-pr85-sat3.tar.gz	2026-08-15T16:05:14-07:00	0
2026-08-16T07:21:02-07:00	work-pr85i-all	A	33	work-pr85i-all.tar.gz	2026-08-15T16:54:21-07:00	0
2026-08-16T07:21:02-07:00	work-pr85i-all57	A	233	work-pr85i-all57.tar.gz	2026-08-15T17:00:12-07:00	0
2026-08-16T07:21:02-07:00	work-pr85i-cand57	A	233	work-pr85i-cand57.tar.gz	2026-08-15T17:07:55-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-postflip	A	33	work-pr85i-postflip.tar.gz	2026-08-15T17:47:17-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-q12	A	33	work-pr85i-q12.tar.gz	2026-08-15T16:54:19-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-q12x	A	15	work-pr85i-q12x.tar.gz	2026-08-15T17:04:15-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-q3	A	33	work-pr85i-q3.tar.gz	2026-08-15T16:54:19-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-q3x	A	15	work-pr85i-q3x.tar.gz	2026-08-15T17:04:05-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-s23	A	233	work-pr85i-s23.tar.gz	2026-08-15T17:12:06-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-s25	A	233	work-pr85i-s25.tar.gz	2026-08-15T17:12:14-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-stub23	A	3	work-pr85i-stub23.tar.gz	2026-08-15T17:09:46-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-tr314838	A	9	work-pr85i-tr314838.tar.gz	2026-08-15T16:57:03-07:00	0
2026-08-16T07:21:03-07:00	work-pr85i-v2chk	A	28	work-pr85i-v2chk.tar.gz	2026-08-15T17:31:00-07:00	0
2026-08-16T07:21:03-07:00	work-pr86-dumps	A	877	work-pr86-dumps.tar.gz	2026-08-15T19:03:38-07:00	0
2026-08-16T07:21:03-07:00	work-pr86-postflip-mcp1k	A	80	work-pr86-postflip-mcp1k.tar.gz	2026-08-15T21:10:52-07:00	0
2026-08-16T07:21:03-07:00	work-pr86-postflip-ncpi0	A	9	work-pr86-postflip-ncpi0.tar.gz	2026-08-15T21:11:19-07:00	0
2026-08-16T07:21:03-07:00	work-pr86-postflip-nuecc48	A	27	work-pr86-postflip-nuecc48.tar.gz	2026-08-15T21:11:07-07:00	0
2026-08-16T07:21:03-07:00	work-pr86-trace-mcp1k	A	28	work-pr86-trace-mcp1k.tar.gz	2026-08-15T19:04:57-07:00	0
2026-08-16T07:21:03-07:00	work-pr86-trace-ncpi0	A	8	work-pr86-trace-ncpi0.tar.gz	2026-08-15T19:05:22-07:00	0
2026-08-16T07:21:03-07:00	work-pr86-trace-nuecc48	A	22	work-pr86-trace-nuecc48.tar.gz	2026-08-15T19:05:10-07:00	0
2026-08-16T07:21:03-07:00	work-pr86a-mcp1k	A	100	work-pr86a-mcp1k.tar.gz	2026-08-15T20:11:27-07:00	0
2026-08-16T07:21:03-07:00	work-pr86a-ncpi0	A	15	work-pr86a-ncpi0.tar.gz	2026-08-15T20:12:16-07:00	0
2026-08-16T07:21:03-07:00	work-pr86a-nuecc48	A	28	work-pr86a-nuecc48.tar.gz	2026-08-15T20:11:54-07:00	0
2026-08-16T07:21:03-07:00	work-pr86a2-mcp1k	A	100	work-pr86a2-mcp1k.tar.gz	2026-08-15T20:28:33-07:00	0
2026-08-16T07:21:03-07:00	work-pr86a2-ncpi0	A	15	work-pr86a2-ncpi0.tar.gz	2026-08-15T20:29:26-07:00	0
2026-08-16T07:21:03-07:00	work-pr86a2-nuecc48	A	28	work-pr86a2-nuecc48.tar.gz	2026-08-15T20:29:04-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l10a130-mcp1k	A	256	work-pr86b-l10a130-mcp1k.tar.gz	2026-08-15T20:37:53-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l10a130-ncpi0	A	39	work-pr86b-l10a130-ncpi0.tar.gz	2026-08-15T20:38:44-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l10a130-nuecc48	A	96	work-pr86b-l10a130-nuecc48.tar.gz	2026-08-15T20:38:26-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l10a150-mcp1k	A	256	work-pr86b-l10a150-mcp1k.tar.gz	2026-08-15T20:39:35-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l10a150-ncpi0	A	39	work-pr86b-l10a150-ncpi0.tar.gz	2026-08-15T20:40:26-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l10a150-nuecc48	A	96	work-pr86b-l10a150-nuecc48.tar.gz	2026-08-15T20:40:08-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l5a130-mcp1k	A	256	work-pr86b-l5a130-mcp1k.tar.gz	2026-08-15T20:41:16-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l5a130-ncpi0	A	39	work-pr86b-l5a130-ncpi0.tar.gz	2026-08-15T20:42:07-07:00	0
2026-08-16T07:21:03-07:00	work-pr86b-l5a130-nuecc48	A	96	work-pr86b-l5a130-nuecc48.tar.gz	2026-08-15T20:41:49-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b-l5a150-mcp1k	A	256	work-pr86b-l5a150-mcp1k.tar.gz	2026-08-15T20:42:58-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b-l5a150-ncpi0	A	39	work-pr86b-l5a150-ncpi0.tar.gz	2026-08-15T20:43:49-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b-l5a150-nuecc48	A	96	work-pr86b-l5a150-nuecc48.tar.gz	2026-08-15T20:43:31-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b1s5-mcp1k	A	336	work-pr86b1s5-mcp1k.tar.gz	2026-08-15T23:30:56-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b1s5-ncpi0	A	32	work-pr86b1s5-ncpi0.tar.gz	2026-08-15T23:31:13-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b1s5-nuecc48	A	113	work-pr86b1s5-nuecc48.tar.gz	2026-08-15T23:29:54-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b2s8-mcp1k	A	336	work-pr86b2s8-mcp1k.tar.gz	2026-08-15T23:32:50-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b2s8-ncpi0	A	32	work-pr86b2s8-ncpi0.tar.gz	2026-08-15T23:33:07-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b2s8-nuecc48	A	113	work-pr86b2s8-nuecc48.tar.gz	2026-08-15T23:31:48-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b3c10-mcp1k	A	336	work-pr86b3c10-mcp1k.tar.gz	2026-08-15T23:34:43-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b3c10-ncpi0	A	32	work-pr86b3c10-ncpi0.tar.gz	2026-08-15T23:34:59-07:00	0
2026-08-16T07:21:04-07:00	work-pr86b3c10-nuecc48	A	113	work-pr86b3c10-nuecc48.tar.gz	2026-08-15T23:33:42-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2a-mcp1k	A	51	work-pr86r2a-mcp1k.tar.gz	2026-08-15T22:22:14-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2a-ncpi0	A	18	work-pr86r2a-ncpi0.tar.gz	2026-08-15T22:22:30-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2a-nuecc48	A	71	work-pr86r2a-nuecc48.tar.gz	2026-08-15T22:22:00-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2b-mcp1k	A	51	work-pr86r2b-mcp1k.tar.gz	2026-08-15T22:29:06-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2b-ncpi0	A	18	work-pr86r2b-ncpi0.tar.gz	2026-08-15T22:29:21-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2b-nuecc48	A	71	work-pr86r2b-nuecc48.tar.gz	2026-08-15T22:28:53-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2c-mcp1k	A	51	work-pr86r2c-mcp1k.tar.gz	2026-08-15T22:29:52-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2c-ncpi0	A	18	work-pr86r2c-ncpi0.tar.gz	2026-08-15T22:30:07-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2c-nuecc48	A	71	work-pr86r2c-nuecc48.tar.gz	2026-08-15T22:29:39-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2d-mcp1k	A	51	work-pr86r2d-mcp1k.tar.gz	2026-08-15T22:47:40-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2d-ncpi0	A	18	work-pr86r2d-ncpi0.tar.gz	2026-08-15T22:47:55-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2d-nuecc48	A	71	work-pr86r2d-nuecc48.tar.gz	2026-08-15T22:47:26-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2e-mcp1k	A	51	work-pr86r2e-mcp1k.tar.gz	2026-08-15T22:48:26-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2e-ncpi0	A	18	work-pr86r2e-ncpi0.tar.gz	2026-08-15T22:48:41-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2e-nuecc48	A	71	work-pr86r2e-nuecc48.tar.gz	2026-08-15T22:48:13-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2f-mcp1k	A	51	work-pr86r2f-mcp1k.tar.gz	2026-08-15T22:49:13-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2f-ncpi0	A	18	work-pr86r2f-ncpi0.tar.gz	2026-08-15T22:49:28-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2f-nuecc48	A	71	work-pr86r2f-nuecc48.tar.gz	2026-08-15T22:48:59-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2g-mcp1k	A	51	work-pr86r2g-mcp1k.tar.gz	2026-08-15T23:05:30-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2g-ncpi0	A	18	work-pr86r2g-ncpi0.tar.gz	2026-08-15T23:05:45-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2g-nuecc48	A	71	work-pr86r2g-nuecc48.tar.gz	2026-08-15T23:05:17-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2h-mcp1k	A	51	work-pr86r2h-mcp1k.tar.gz	2026-08-15T23:06:17-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2h-ncpi0	A	18	work-pr86r2h-ncpi0.tar.gz	2026-08-15T23:06:32-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2h-nuecc48	A	71	work-pr86r2h-nuecc48.tar.gz	2026-08-15T23:06:03-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2i-mcp1k	A	51	work-pr86r2i-mcp1k.tar.gz	2026-08-15T23:22:26-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2i-ncpi0	A	18	work-pr86r2i-ncpi0.tar.gz	2026-08-15T23:22:40-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2i-nuecc48	A	71	work-pr86r2i-nuecc48.tar.gz	2026-08-15T23:22:12-07:00	0
2026-08-16T07:21:04-07:00	work-pr86r2j-mcp1k	A	51	work-pr86r2j-mcp1k.tar.gz	2026-08-15T23:23:12-07:00	0
2026-08-16T07:21:05-07:00	work-pr86r2j-ncpi0	A	18	work-pr86r2j-ncpi0.tar.gz	2026-08-15T23:23:27-07:00	0
2026-08-16T07:21:05-07:00	work-pr86r2j-nuecc48	A	71	work-pr86r2j-nuecc48.tar.gz	2026-08-15T23:22:58-07:00	0
2026-08-16T07:21:05-07:00	work-pr86r2k-mcp1k	A	51	work-pr86r2k-mcp1k.tar.gz	2026-08-15T23:26:53-07:00	0
