# PR cluster_id remap for bee/pr134k22/pr134k22-on.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
116962	0	21	9	flash-matched	9:2313
116962	0	22	13	flash-matched	13:410
116962	0	52	9	flash-matched	9:9
116962	0	53	9	flash-matched	9:17
116962	0	54	9	flash-matched	9:14
116962	0	55	9	flash-matched	9:232
116962	0	56	9	flash-matched	9:41
116962	0	57	9	flash-matched	9:42
116962	0	58	9	flash-matched	9:651
116962	0	59	9	flash-matched	9:24
116962	0	60	9	flash-matched	9:14
116962	0	61	9	flash-matched	9:11
116962	0	62	9	flash-matched	9:21
116962	0	63	9	flash-matched	9:23
116962	0	64	9	flash-matched	9:12
116962	0	65	9	flash-matched	9:72
116962	0	66	13	flash-matched	13:11
116962	0	67	13	flash-matched	13:102
116962	0	68	13	flash-matched	13:8
116962	0	69	13	flash-matched	13:66
116962	0	70	13	flash-matched	13:12
116962	0	71	13	flash-matched	13:15
116962	0	72	13	flash-matched	13:9
76346	1	14	6	flash-matched	6:525
76346	1	19	15	flash-matched	15:22
76346	1	32	6	flash-matched	6:13
76346	1	33	6	flash-matched	6:6
76346	1	34	6	flash-matched	6:30
76346	1	35	6	flash-matched	6:16
76346	1	36	6	flash-matched	6:7
76346	1	37	6	flash-matched	6:9
76346	1	38	6	flash-matched	6:11
76346	1	39	6	flash-matched	6:20
76346	1	40	6	flash-matched	6:17
76346	1	41	6	flash-matched	6:43
76346	1	42	6	flash-matched	6:39
76346	1	48	6	flash-matched	6:400
76346	1	49	6	flash-matched	6:218
76346	1	50	15	flash-matched	15:11
76346	1	51	15	flash-matched	15:10
105946	2	0	None	NO-BRIDGE	-
105946	2	14	8	flash-matched	8:504
105946	2	21	9	flash-matched	9:48
105946	2	22	16	flash-matched	16:3
105946	2	23	19	flash-matched	19:7
105946	2	32	8	flash-matched	8:13
105946	2	33	8	flash-matched	8:9
105946	2	34	8	flash-matched	8:13
105946	2	35	8	flash-matched	8:13
105946	2	36	8	flash-matched	8:37
105946	2	37	8	flash-matched	8:21
105946	2	38	8	flash-matched	8:25
105946	2	39	8	flash-matched	8:33
105946	2	40	8	flash-matched	8:24
105946	2	41	8	flash-matched	8:8
105946	2	42	8	flash-matched	8:14
105946	2	43	8	flash-matched	8:6
105946	2	44	8	flash-matched	8:8
105946	2	45	8	flash-matched	8:11
105946	2	46	8	flash-matched	8:12
105946	2	47	8	flash-matched	8:8
105946	2	48	8	flash-matched	8:39
105946	2	49	8	flash-matched	8:14
105946	2	50	8	flash-matched	8:13
105946	2	51	8	flash-matched	8:8
105946	2	52	8	flash-matched	8:20
105946	2	53	8	flash-matched	8:470
105946	2	54	8	flash-matched	8:66
105946	2	55	8	flash-matched	8:2743
105946	2	56	8	flash-matched	8:150
105946	2	57	9	flash-matched	9:26
105946	2	58	9	flash-matched	9:6
105946	2	59	9	flash-matched	9:17
105946	2	60	19	flash-matched	19:6
47212	3	2	7	flash-matched	7:912
47212	3	35	7	flash-matched	7:12
47212	3	36	7	flash-matched	7:13
47212	3	37	7	flash-matched	7:15
47212	3	38	7	flash-matched	7:26
47212	3	39	7	flash-matched	7:11
47212	3	40	7	flash-matched	7:13
47212	3	41	7	flash-matched	7:15
47212	3	42	7	flash-matched	7:12
47212	3	43	7	flash-matched	7:11
47212	3	44	7	flash-matched	7:9
47212	3	45	7	flash-matched	7:7
47212	3	46	7	flash-matched	7:11
47212	3	47	7	flash-matched	7:6
47212	3	48	7	flash-matched	7:10
47212	3	49	7	flash-matched	7:13
47212	3	50	7	flash-matched	7:13
47212	3	51	7	flash-matched	7:13
47212	3	52	7	flash-matched	7:7
47212	3	53	7	flash-matched	7:13
47212	3	54	7	flash-matched	7:20
47212	3	55	7	flash-matched	7:11
47212	3	56	7	flash-matched	7:17
47212	3	57	7	flash-matched	7:15
47212	3	58	7	flash-matched	7:11
47212	3	59	7	flash-matched	7:35
47212	3	60	7	flash-matched	7:16
47212	3	61	7	flash-matched	7:6
47212	3	62	7	flash-matched	7:12
47212	3	63	7	flash-matched	7:15
47212	3	64	7	flash-matched	7:8
47212	3	65	7	flash-matched	7:10
47212	3	66	7	flash-matched	7:10
47212	3	67	7	flash-matched	7:40
47212	3	68	7	flash-matched	7:25
47212	3	69	7	flash-matched	7:12
47212	3	70	7	flash-matched	7:87
47212	3	71	7	flash-matched	7:143
47212	3	72	7	flash-matched	7:14
47212	3	73	7	flash-matched	7:8
47212	3	74	7	flash-matched	7:10
47212	3	75	7	flash-matched	7:5
47212	3	105	7	flash-matched	7:1671
47212	3	106	7	flash-matched	7:13
47212	3	107	7	flash-matched	7:252
47212	3	108	7	flash-matched	7:12
47212	3	109	7	flash-matched	7:288
506746	4	13	17	flash-matched	17:2811
506746	4	20	2	flash-matched	2:20
506746	4	21	16	flash-matched	16:1621
506746	4	22	20	flash-matched	20:107
506746	4	42	17	flash-matched	17:9
506746	4	43	17	flash-matched	17:41
506746	4	44	17	flash-matched	17:10
506746	4	45	17	flash-matched	17:45
506746	4	46	17	flash-matched	17:26
506746	4	47	17	flash-matched	17:11
506746	4	48	17	flash-matched	17:16
506746	4	49	17	flash-matched	17:25
506746	4	50	17	flash-matched	17:7
506746	4	51	17	flash-matched	17:12
506746	4	52	17	flash-matched	17:40
506746	4	53	17	flash-matched	17:11
506746	4	54	17	flash-matched	17:13
506746	4	55	17	flash-matched	17:16
506746	4	56	17	flash-matched	17:14
506746	4	57	17	flash-matched	17:24
506746	4	58	17	flash-matched	17:32
506746	4	59	17	flash-matched	17:16
506746	4	60	17	flash-matched	17:10
506746	4	61	17	flash-matched	17:43
506746	4	62	17	flash-matched	17:64
506746	4	63	17	flash-matched	17:51
506746	4	64	17	flash-matched	17:176
506746	4	67	17	flash-matched	17:324
506746	4	68	17	flash-matched	17:134
506746	4	69	17	flash-matched	17:1223
506746	4	70	16	flash-matched	16:27
506746	4	71	16	flash-matched	16:19
506746	4	72	16	flash-matched	16:8
506746	4	73	16	flash-matched	16:44
506746	4	74	16	flash-matched	16:13
506746	4	75	20	flash-matched	20:10
506746	4	76	20	flash-matched	20:84
506746	4	77	20	flash-matched	20:6
506746	4	78	17	flash-matched	17:9
506746	4	79	17	flash-matched	17:86
21073	5	11	7	flash-matched	7:1336
21073	5	16	15	flash-matched	15:122
21073	5	28	7	flash-matched	7:8
21073	5	29	7	flash-matched	7:8
21073	5	30	7	flash-matched	7:12
21073	5	31	7	flash-matched	7:46
21073	5	32	7	flash-matched	7:44
21073	5	33	7	flash-matched	7:40
21073	5	34	7	flash-matched	7:12
21073	5	35	7	flash-matched	7:51
21073	5	36	7	flash-matched	7:13
21073	5	37	7	flash-matched	7:14
21073	5	38	7	flash-matched	7:11
21073	5	39	7	flash-matched	7:11
21073	5	40	7	flash-matched	7:6
21073	5	41	7	flash-matched	7:7
21073	5	42	7	flash-matched	7:18
21073	5	43	7	flash-matched	7:37
21073	5	44	7	flash-matched	7:16
21073	5	45	7	flash-matched	7:16
21073	5	47	7	flash-matched	7:13
21073	5	48	7	flash-matched	7:11
21073	5	49	7	flash-matched	7:19
21073	5	50	7	flash-matched	7:47
21073	5	51	7	flash-matched	7:60
21073	5	52	7	flash-matched	7:12
21073	5	53	7	flash-matched	7:11
21073	5	54	7	flash-matched	7:117
21073	5	56	7	flash-matched	7:75
21073	5	57	7	flash-matched	7:205
21073	5	59	7	flash-matched	7:27
21073	5	60	7	flash-matched	7:4024
21073	5	61	7	flash-matched	7:80
21073	5	62	7	flash-matched	7:174
21073	5	63	7	flash-matched	7:225
21073	5	64	7	flash-matched	7:70
21073	5	65	15	flash-matched	15:22
21073	5	66	15	flash-matched	15:11
21073	5	67	7	flash-matched	7:71
21073	5	68	7	flash-matched	7:87
21073	5	69	7	flash-matched	7:100
499423	6	11	10	flash-matched	10:308
499423	6	20	17	flash-matched	17:16
499423	6	21	18	flash-matched	18:16
499423	6	22	19	flash-matched	19:7
499423	6	23	20	flash-matched	20:12
499423	6	35	10	flash-matched	10:33
499423	6	36	10	flash-matched	10:6
499423	6	37	10	flash-matched	10:12
499423	6	38	10	flash-matched	10:6
499423	6	39	10	flash-matched	10:12
499423	6	40	10	flash-matched	10:25
499423	6	41	10	flash-matched	10:16
499423	6	42	10	flash-matched	10:22
499423	6	43	10	flash-matched	10:19
499423	6	44	10	flash-matched	10:3
499423	6	45	10	flash-matched	10:26
499423	6	46	10	flash-matched	10:17
499423	6	47	10	flash-matched	10:5
499423	6	48	10	flash-matched	10:33
499423	6	49	10	flash-matched	10:11
499423	6	50	10	flash-matched	10:63
