# PR cluster_id remap for bee/pr127r1sib/pr127r1sib.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
292643	0	18	2	flash-matched	2:1190, 20:1127
292643	0	25	21	flash-matched	21:232
292643	0	98	2	flash-matched	2:16
292643	0	99	2	flash-matched	2:8
292643	0	100	2	flash-matched	2:15
292643	0	101	2	flash-matched	2:7
292643	0	102	2	flash-matched	2:12
292643	0	103	2	flash-matched	2:15
292643	0	104	2	flash-matched	2:29
292643	0	105	2	flash-matched	2:248
292643	0	106	20	flash-matched	20:56
292643	0	107	20	flash-matched	20:10
292643	0	108	20	flash-matched	20:9
292643	0	109	20	flash-matched	20:117
292643	0	110	20	flash-matched	20:15
292643	0	112	20	flash-matched	20:9
292643	0	113	21	flash-matched	21:11
292643	0	114	21	flash-matched	21:15
292643	0	115	21	flash-matched	21:29
292643	0	116	21	flash-matched	21:118
315167	1	8	15	flash-matched	15:5262
315167	1	27	15	flash-matched	15:12
315167	1	28	15	flash-matched	15:11
315167	1	29	15	flash-matched	15:12
315167	1	30	15	flash-matched	15:10
315167	1	31	15	flash-matched	15:12
315167	1	32	15	flash-matched	15:12
315167	1	33	15	flash-matched	15:37
315167	1	34	15	flash-matched	15:12
315167	1	35	15	flash-matched	15:12
315167	1	36	15	flash-matched	15:12
315167	1	37	15	flash-matched	15:9
315167	1	38	15	flash-matched	15:14
315167	1	39	15	flash-matched	15:7
315167	1	40	15	flash-matched	15:4
315167	1	69	15	flash-matched	15:6
